FipsSVI,Index,ValueCDC,Delta,MedianHouseholdIncome,ScoreCES,Score_SVI,ScaledIndex,ScaledCDC,ScaledCES,ScaledSVI
6075013400,7.011161082,6.6,0.411161082,151205,11.29028087,3.7587,2.997967074,2.820512821,1.633812438,1.918590581
6075013500,7.174111703,6.6,0.574111703,128185,10.66060609,5.1032,3.071609574,2.820512821,1.529019103,3.220076473
6075015100,8.034093015,7.5,0.534093015,114394,14.64542115,6.0631,3.460262124,3.205128205,2.192190116,4.149266734
6075015200,9.757614269,8,1.757614269,90289,14.11437018,6.7046,4.239175479,3.418803419,2.103810203,4.770243454
6075015300,7.644921141,6.9,0.744921141,124187,14.87725698,5.2226,3.284383138,2.948717949,2.230773287,3.335656551
6075015400,9.036002416,7.1,1.936002416,116099,13.94617406,4.17,3.913056431,3.034188034,2.075818241,2.316732007
6075015500,12.86815583,10.4,2.468155835,71044,16.42307583,8.1381,5.64492685,4.444444444,2.488035478,6.157882
6075015600,10.84156022,7.8,3.041560223,115833,10.94448132,6.4118,4.72904468,3.333333333,1.576262908,4.4868109
6075015700,9.10634375,6.6,2.50634375,111889,11.33507854,5.5517,3.944845888,2.820512821,1.64126787,3.654227772
6075015801,12.20065718,10.9,1.300657184,65869,23.03861404,8.3767,5.343263258,4.658119658,3.589023382,6.388848555
6075015802,7.350863922,6.9,0.450863922,83383,8.611407558,4.4695,3.151489451,2.948717949,1.187982179,2.606650211
6075015900,11.87879435,9.3,2.578794347,43844,18.79864514,7.851,5.197803338,3.974358974,2.883388508,5.879967088
6075016000,10.68813971,9.1,1.588139713,79083,18.98928343,6.7808,4.659709135,3.888888889,2.915115397,4.844005614
6075016100,15.85181446,14.6,1.251814459,28287,24.64151145,9.0916,6.993335838,6.239316239,3.855784846,7.080877015
6075016200,7.80061016,7.6,0.20061016,55978,19.55800013,5.6106,3.354743892,3.247863248,3.009763814,3.711243405
6075016300,9.493313946,7.6,1.893313946,83218,17.17930873,5.2164,4.119729866,3.247863248,2.613891191,3.329654905
6075016400,8.590035496,7.5,1.090035496,99486,13.25123461,4.9009,3.711509982,3.205128205,1.960163262,3.024248584
6075016500,9.889539493,7.6,2.289539493,94890,9.980055647,5.7312,4.298796628,3.247863248,1.415758808,3.827985093
6075016600,9.540679847,6.8,2.740679847,109184,12.3174331,4.6226,4.141136004,2.905982906,1.804755775,2.754852137
6075016700,7.920097265,6,1.920097265,122330,9.206479473,3.6781,3.408743866,2.564102564,1.287016749,1.840569188
6075016801,9.202012662,7.1,2.102012662,96978,8.777676006,3.7698,3.988081672,3.034188034,1.215653329,1.929335463
6075016802,10.18889572,7.7,2.48889572,86244,23.40453828,6.7438,4.434085104,3.290598291,3.649922156,4.808189342
6075016900,8.399420717,7,1.399420717,113537,9.6437888,4.6469,3.62536518,2.991452991,1.359795753,2.778374716
6075017000,7.147752643,6.8,0.347752643,148294,8.130946238,3.3239,3.059697088,2.905982906,1.108021625,1.497700983
6075017101,7.029412211,6.4,0.629412211,157529,5.229436684,3.5164,3.006215332,2.735042735,0.625139232,1.684042399
6075017102,8.150954212,6.2,1.950954212,148703,6.637549547,3.5893,3.513075367,2.64957265,0.859483768,1.754610135
6075017601,16.47757491,13.6,2.877574912,32747,41.93351211,8.1926,7.276136629,5.811965812,6.733598103,6.210638401
6075017700,11.50334487,9.5,2.00334487,116000,32.31375138,7.0715,5.028125935,4.05982906,5.132633847,5.125405353
6075017801,18.75696874,18.3,0.456968743,23693,42.84392952,8.2097,8.306266249,7.820512821,6.885113901,6.227191327
6075017802,13.49291759,9.9,3.59291759,84665,32.78144101,7.7496,5.927276298,4.230769231,5.210468878,5.781811142
6075017902,15.1568136,12.1,3.056813599,40604,49.08735931,8.5861,6.679243133,5.170940171,7.924173832,6.591549296
6075018000,10.33838674,8.9,1.438386743,163514,31.82047068,6.8321,4.50164479,3.803418803,5.050539834,4.893664392
6075020100,16.06048258,14,2.060482583,47152,32.2136221,9.0216,7.087639513,5.982905983,5.115969878,7.0131165
6075020200,12.29689703,8.3,3.996897026,68296,23.34326123,7.0669,5.386757063,3.547008547,3.639724151,5.120952519
6075020300,8.360387199,7.1,1.260387199,131587,6.295340542,5.6215,3.607724707,3.034188034,0.802531792,3.721794686
6075020401,6.604171146,6.8,0.195828854,169322,2.305983862,3.0193,2.814035547,2.905982906,0.138604941,1.202845942
6075020402,7.959659694,7.7,0.259659694,107667,6.014580708,4.4538,3.426623369,3.290598291,0.755806465,2.591452495
6075020500,6.602241971,7.3,0.697758029,122778,3.495244888,3.8528,2.813163692,3.11965812,0.336527161,2.009680074
6075020600,8.257502184,7.1,1.157502184,141357,4.296866201,4.7309,3.56122774,3.034188034,0.469936619,2.859687334
6075020700,7.977461608,6.6,1.377461608,133047,11.31400763,4.418,3.434668613,2.820512821,1.637761153,2.556797832
6075020800,13.87383543,10.4,3.473835432,56550,23.89509657,8.1378,6.099425028,4.444444444,3.731563092,6.157591598
6075020900,12.93724322,10.5,2.437243225,67479,23.68284388,8.788,5.67614961,4.487179487,3.696239036,6.786989981
6075021000,8.219249619,6.7,1.519249619,117250,9.411900085,5.5007,3.543940205,2.863247863,1.32120378,3.604859397
6075021100,7.464313275,6.8,0.664313275,154063,5.256823741,4.1456,3.202760774,2.905982906,0.629697111,2.293112628
6075021200,6.842708364,6.7,0.142708364,177094,4.273677688,3.3007,2.921838003,2.863247863,0.466077481,1.475243212
6075021300,6.289888539,6.7,0.410111461,161071,4.607915112,2.6861,2.672001372,2.863247863,0.521702791,0.88030589
6075021400,7.305482203,6.3,1.005482203,147251,3.669159368,3.0007,3.130980027,2.692307692,0.365470798,1.184841005
6075021500,7.994472308,6.6,1.394472308,128583,5.125258565,3.4771,3.442356282,2.820512821,0.607801437,1.64599971
6075021600,8.363410812,8,0.363410812,116359,6.565992304,4.2555,3.609091173,3.418803419,0.847574887,2.399496636
6075021700,9.692033272,9,0.692033272,114714,6.254054413,4.5094,4.209537367,3.846153846,0.795660767,2.645273704
6075021800,7.580081873,7.4,0.180081873,137742,4.25548969,3.6745,3.255080238,3.162393162,0.463050552,1.837084362
6075022600,5.591527798,5.5,0.091527798,165468,14.62568131,3.1023,2.356390232,2.35042735,2.188904922,1.283190552
6075022702,6.287790897,6.6,0.312209103,173826,17.40089922,3.3904,2.671053381,2.820512821,2.650769286,1.562073472
6075022704,7.277956703,6.4,0.877956703,178772,16.07520135,3.1124,3.11854039,2.735042735,2.430140629,1.292967427
6075022801,11.51408642,9,2.514086415,103924,23.59141773,7.0059,5.032980376,3.846153846,3.681023482,5.06190407
6075022802,12.71221753,14,1.287782468,65870,35.35037803,8.2018,5.574453436,5.982905983,5.638003042,6.219544069
6075022803,12.81686553,9.3,3.516865532,84451,21.10594767,7.6711,5.621747152,3.974358974,3.267380271,5.705822564
6075022901,16.20100444,11.9,4.30100444,68158,22.41813838,8.7832,7.151145751,5.085470085,3.485761005,6.782343546
6075022902,11.72559528,8.8,2.925595282,100602,14.4909251,6.3099,5.128567872,3.760683761,2.166478181,4.38817095
6075022903,11.63158775,8.9,2.731587754,77582,23.70396434,5.8948,5.086082919,3.803418803,3.699754,3.986351096
6075023001,15.1071791,12.5,2.607179104,68310,39.04071876,8.5826,6.656811747,5.341880342,6.252166299,6.58816127
6075023003,13.07302154,11.1,1.973021545,109466,35.13236084,7.3352,5.737512095,4.743589744,5.60171963,5.380668893
6075023102,15.87329915,16.8,0.92670085,37827,47.1460665,8.7573,7.003045444,7.179487179,7.601095068,6.757272155
6075023103,17.72244035,21.9,4.17755965,30644,51.58325083,9.4023,7.838730395,9.358974359,8.33955143,7.3816369
6075023200,16.21684998,14.1,2.116849975,63531,50.35524828,9.6152,7.158306846,6.025641026,8.13518167,7.587725667
6075023300,14.02811631,11.1,2.928116315,116327,40.59486473,9.1451,6.169149401,4.743589744,6.510814327,7.132665408
6075023400,16.5109995,16.3,0.210999498,50407,48.24519607,10.3098,7.291242248,6.965811966,7.784017202,8.260103577
6075025100,8.858693076,8.2,0.658693076,111382,25.07468709,4.3575,3.832924775,3.504273504,3.927875903,2.498233387
6075025200,10.33910148,8.6,1.739101483,145000,17.58470006,4.88,4.501967803,3.675213675,2.681358256,3.004017231
6075025300,10.01068678,8.4,1.610686777,121569,13.57140685,5.3468,4.353546889,3.58974359,2.013447779,3.455883065
6075025401,11.89631439,10,1.89631439,95472,16.53875952,7.2784,5.205721196,4.273504274,2.507288084,5.325686075
6075025402,10.2314272,8,2.231427203,84091,17.40821632,4.7405,4.453306416,3.418803419,2.651987032,2.868980204
6075025403,12.97891128,11.8,1.178911276,84624,19.3294582,8.2506,5.69498071,5.042735043,2.971728827,6.266782828
6075025500,12.83524928,9.5,3.335249285,107353,20.77200205,6.688,5.630055347,4.05982906,3.211803524,4.754174532
6075025600,13.11108044,9.8,3.311080437,97179,14.18508488,6.6174,5.754712103,4.188034188,2.115578864,4.685833212
6075025701,14.17145251,11,3.171452511,99142,24.44980289,8.2374,6.233927528,4.700854701,3.823879838,6.25400513
6075025702,15.18102703,12,3.181027025,80987,35.24736259,8.9809,6.690185941,5.128205128,5.620858744,6.9737186
6075025800,13.63270892,13,0.632708916,74554,29.06039781,8.3874,5.990452386,5.555555556,4.591195975,6.399206234
6075025900,11.72759886,10,1.727598856,108952,20.82479742,6.7649,5.12947335,4.273504274,3.220589969,4.828614297
6075026001,15.08458966,12.1,2.98458966,85911,15.25168127,8.0123,6.646602868,5.170940171,2.293086678,6.036106674
6075026002,10.89810808,11,0.101891915,78804,10.60897309,6.9546,4.754600433,4.700854701,1.520426104,5.012245293
6075026003,13.23377814,10.7,2.533778142,72414,15.00167573,6.9258,5.810163047,4.572649573,2.251479621,4.984366681
6075026004,12.78115774,10.8,1.981157741,88483,18.51076735,6.9301,5.605609681,4.615384615,2.835478579,4.988529113
6075026100,14.41659714,10.8,3.616597136,74249,23.18563876,7.4812,6.344716079,4.615384615,3.613491904,5.521997967
6075026200,13.79469294,10.7,3.094692944,96890,17.79147325,8.1994,6.063658053,4.572649573,2.715770389,6.217220851
6075026301,14.51850259,11.5,3.01850259,72754,15.3120539,8.379,6.390770352,4.914529915,2.303134164,6.391074972
6075026302,12.99047998,10.4,2.590479979,84964,13.63842119,7.0417,5.70020897,4.444444444,2.024600611,5.096558734
6075026303,13.05512477,12.6,0.455124775,101860,13.34337773,8.4111,5.729423983,5.384615385,1.975498139,6.422148008
6075026401,14.96579836,12.5,2.465798359,65995,34.98009421,9.4988,6.592917351,5.341880342,5.576378726,7.47504961
6075026402,11.53943781,9.6,1.939437808,92200,33.4354461,6.7097,5.044437466,4.102564103,5.319311375,4.775180291
6075026403,14.28460267,11.7,2.584602665,51563,35.83779209,8.6278,6.285063634,5,5.719120701,6.631915203
6075026404,15.48527455,13.8,1.685274555,50000,32.40904661,9.1212,6.827684949,5.897435897,5.148493312,7.109530032
6075030101,9.517959698,6.8,2.717959698,104377,8.236493357,4.9221,4.130868055,2.905982906,1.125587256,3.04477034
6075030102,8.073371541,6.4,1.673371541,136497,5.033693052,5.0022,3.478013322,2.735042735,0.592562689,3.12230773
6075030201,9.906819837,7.2,2.706819837,105425,7.849633536,5.0731,4.306606158,3.076923077,1.061204288,3.190939451
6075030202,8.941703841,6.7,2.241703841,96636,8.418278744,5.1132,3.870439945,2.863247863,1.155840806,3.229756546
6075030301,10.6737647,7.4,3.273764703,119153,9.033351681,5.5512,4.653212617,3.162393162,1.258204036,3.653743768
6075030302,9.310655358,8,1.310655358,154222,6.029054081,4.426,4.037180717,3.418803419,0.75821519,2.564541891
6075030400,9.282149538,8.5,0.782149538,183249,5.931267757,3.9209,4.024298042,3.632478632,0.741941146,2.075601375
6075030500,9.031325234,10,0.968674766,135930,5.401148208,6.8759,3.910942666,4.273504274,0.653716244,4.936063114
6075030600,7.75092849,7.8,0.04907151,176190,3.921128906,4.2071,3.332291187,3.333333333,0.407404712,2.35264508
6075030700,10.50305469,9.1,1.403054694,163378,5.125467814,3.2793,4.576063405,3.888888889,0.607836261,1.454527854
6075030800,8.791214281,7.8,0.991214281,162449,5.685214741,4.7537,3.802428989,3.333333333,0.700991886,2.881757901
6075030900,10.30063359,8.9,1.400633591,175765,7.963380481,5.1861,4.484582955,3.803418803,1.080134571,3.300324282
6075031000,9.119014716,8.2,0.919014716,122354,8.572007163,5.136,3.950572295,3.504273504,1.181424987,3.251827114
6075031100,10.31581076,8.2,2.115810758,132300,9.715067348,4.918,4.491441993,3.504273504,1.371658252,3.04080151
6075031201,13.33312394,11,2.333123939,74256,23.23590503,8.5139,5.855060531,4.700854701,3.621857444,6.521659165
6075031202,13.15285379,10,3.152853791,105417,20.13037446,7.5788,5.773590793,4.273504274,3.105020948,5.616475485
6075031301,12.36360601,11,1.363606006,113312,11.96065017,7.236,5.416904945,4.700854701,1.74537834,5.284642563
6075031302,14.53526774,10.4,4.135267738,94122,18.64374611,8.5557,6.398347049,4.444444444,2.857609508,6.562121872
6075031400,15.46643431,13.2,2.266434314,74479,21.40335883,9.3815,6.819170453,5.641025641,3.316876785,7.361502347
6075032601,10.59594709,7.7,2.895947086,94397,10.00120918,5.957,4.618044393,3.290598291,1.419279275,4.046561154
6075032602,11.60622455,10,1.606224547,89106,12.10559071,7.3698,5.07462049,4.273504274,1.769500003,5.414161948
6075032700,12.14135692,9,3.141356917,102500,7.605159997,5.8024,5.316463605,3.846153846,1.020517892,3.896907216
6075032801,11.63461893,9.2,2.43461893,93799,10.78492914,6.8901,5.087452803,3.931623932,1.549709508,4.949808819
6075032802,10.72733094,8.7,2.027330944,89394,11.44469929,5.6063,4.677420883,3.717948718,1.659511453,3.707080974
6075032901,11.32371683,8.9,2.423716827,93790,10.36579721,6.2139,4.946946383,3.803418803,1.47995567,4.295242244
6075032902,11.85382807,10.3,1.553828069,129331,9.771215772,7.617,5.186520294,4.401709402,1.381002728,5.653453366
6075033000,13.13419723,9.3,3.834197231,136005,8.059059551,6.4413,5.765159308,3.974358974,1.096057916,4.515367117
6075033100,9.906897767,7.9,2.006897767,138542,12.51890078,5.1643,4.306641377,3.376068376,1.838284942,3.279221722
6075033201,11.73520631,9.9,1.835206311,41456,21.38275837,7.6447,5.132911398,4.230769231,3.313448364,5.68026717
6075033203,11.8539214,9.2,2.653921401,70263,16.34392524,6.5632,5.186562473,3.931623932,2.474862878,4.633367214
6075033204,13.5174938,9.8,3.7174938,50641,21.06015837,7.2834,5.938383059,4.188034188,3.259759808,5.330526112
6075035100,12.44443245,8.3,4.144432452,117083,6.276259742,5.9969,5.453432953,3.547008547,0.799356278,4.085184647
6075035201,12.00409318,8.7,3.304093183,84804,10.66628473,6.0063,5.254429815,3.717948718,1.529964167,4.094283917
6075035202,11.60832981,9.6,2.00832981,90015,11.22033815,6.1707,5.075571924,4.102564103,1.622172253,4.253424326
6075035300,13.72827625,10.1,3.62827625,98994,13.66552038,6.6711,6.033642264,4.316239316,2.029110582,4.737815207
6075035400,13.4882272,9.8,3.688227196,104841,12.01900547,7.0368,5.925156562,4.188034188,1.755090094,5.091815498
6075040100,10.39579684,8.1,2.295796836,90231,16.35454389,6.6265,4.527590213,3.461538462,2.476630082,4.694642079
6075040200,10.93221009,9.4,1.532210087,116194,13.02593315,6.4451,4.770012199,4.017094017,1.92266757,4.519045545
6075042601,12.85270614,11.3,1.552706141,88049,12.60766964,6.5043,5.637944649,4.829059829,1.853058257,4.57635158
6075042602,8.579433943,7.7,0.879433943,81771,9.711817835,5.0774,3.706718807,3.290598291,1.371117454,3.195101883
6075042700,12.91980873,9.7,3.219808732,91801,12.55897381,7.0211,5.668270416,4.145299145,1.844954076,5.076617782
6075042800,7.048813437,7.9,0.851186563,177273,7.388736194,3.7788,3.014983355,3.376068376,0.98449966,1.938047529
6075045100,10.98170437,8.5,2.48170437,88938,13.95126394,5.7884,4.792380219,3.632478632,2.076665321,3.883355113
6075045200,12.54384168,8.5,4.043841684,88068,12.05498097,6.0913,5.498359105,3.632478632,1.761077301,4.176564542
6075047600,10.83795908,8.1,2.737959081,89976,10.11015836,5.0169,4.72741721,3.461538462,1.437411093,3.136537438
6075047701,10.95698197,9.2,1.75698197,84178,11.65336129,5.6796,4.78120739,3.931623932,1.69423793,3.778035913
6075047702,10.91724355,8.9,2.01724355,105952,11.20219749,5.759,4.763248351,3.803418803,1.619153202,3.854895697
6075047801,11.13280817,9,2.13280817,87414,16.02051434,6.6345,4.860668769,3.846153846,2.421039368,4.702386138
6075047802,11.42351947,9.6,1.823519469,91168,14.28393074,6.7251,4.99205033,4.102564103,2.132029241,4.790087605
6075047901,11.78945799,9.4,2.389457995,93468,10.31672945,6.6182,5.157429437,4.017094017,1.471789591,4.686607618
6075047902,11.08732091,9.4,1.687320914,100235,16.67572593,5.9025,4.84011165,4.017094017,2.530082655,3.993804753
6075060100,7.529039545,5,2.529039545,144898,2.982279176,3.7463,3.232012607,2.136752137,0.251157078,1.90658729
6075060400,11.1207776,9.4,1.720777597,70930,15.62907728,7.4965,4.855231775,4.017094017,2.355894635,5.53680848
6075060502,18.59448499,16.8,1.794484988,33083,23.93673056,11.3845,8.23283474,7.179487179,3.73849201,9.300421083
6075060700,11.46649278,6,5.466492776,123145,18.37183761,6.1521,5.011471317,2.564102564,2.812357261,4.235419389
6075061000,10.13859024,7.6,2.538590239,119580,34.0535054,7.8744,4.411350478,3.247863248,5.422171611,5.90261846
6075061100,22.50473619,21.2,1.304736193,20942,27.48605426,10.2905,10,9.05982906,4.329186576,8.241421035
6075061200,16.52229169,14.7,1.822291694,60586,44.19328501,10.2363,7.296345546,6.282051282,7.109679767,8.188955036
6075061400,11.90888848,9.1,2.808888482,112750,34.95500673,6.8625,5.211403822,3.888888889,5.572203554,4.923091815
6075061500,10.5032992,6.5,4.003299202,149331,16.58794874,4.9511,4.576173906,2.777777778,2.515474377,3.072842554
6075980501,18.18804859,16.8,1.388048594,27292,28.510203,11.8382,8.049153376,7.179487179,4.499630058,9.739606021
6075980600,15.14475943,16.7,1.555240572,97500,50.94924688,8.3579,6.673795475,7.136752137,8.234037614,6.370650017
6081600200,13.22794675,11.3,1.927946754,77761,35.67412418,8.9455,5.80752766,4.829059829,5.691882345,6.93945114
6081600300,10.64759861,10,0.647598607,117120,16.62414447,5.7071,4.641387337,4.273504274,2.521498234,3.804656115
6081600401,11.1332889,8.3,2.833288896,120833,9.845652651,5.707,4.860886024,3.547008547,1.393390851,3.804559315
6081600402,12.71882833,10.9,1.818828329,93978,15.42372237,7.0619,5.577441063,4.658119658,2.321718539,5.116112482
6081600500,11.49729501,8.9,2.597295007,109473,20.14089266,5.1806,5.025391812,3.803418803,3.106771434,3.295000242
6081600600,12.84432305,9.7,3.14432305,75842,29.22695648,7.9663,5.634156066,4.145299145,4.618915426,5.991578336
6081600700,14.6146843,9.8,4.814684305,89558,21.7425432,8.0554,6.434237888,4.188034188,3.373325388,6.077827791
6081600800,13.62607193,8.8,4.826071933,57906,29.0947745,8.699,5.987452925,3.760683761,4.5969171,6.700837326
6081600900,10.28176422,9.7,0.581764223,120614,22.61658836,5.2487,4.476055296,4.145299145,3.518787953,3.360921543
6081601000,11.40505989,8.1,3.305059885,131464,17.72848354,5.5188,4.983707865,3.461538462,2.705287356,3.62238033
6081601100,11.99330123,9.2,2.793301231,112703,18.52653783,6.1305,5.249552594,3.931623932,2.838103174,4.21451043
6081601200,9.402437147,8.9,0.502437147,90398,26.88011227,6.6125,4.078659788,3.803418803,4.228342957,4.681089976
6081601300,14.54330336,11.6,2.943303361,61116,36.66151368,9.4228,6.401978599,4.957264957,5.856208188,7.401481051
6081601400,13.43895234,9.7,3.738952339,100163,25.51842773,7.7095,5.902887707,4.145299145,4.001725235,5.742994047
6081601501,11.62279118,8.8,2.822791182,128922,20.72783724,6.7269,5.082107472,3.760683761,3.204453416,4.791830018
6081601502,12.09022541,10,2.090225413,72679,24.00352118,8.7241,5.293355674,4.273504274,3.749607609,6.725134311
6081601601,10.82412604,13.2,2.375873958,86690,28.24042596,7.1992,4.721165626,5.641025641,4.454732538,5.249019893
6081601603,10.65800103,8.1,2.558001033,129861,16.3716375,5.8398,4.64608852,3.461538462,2.479474877,3.933110692
6081601604,8.973682341,9,0.026317659,94544,14.27225033,4.5986,3.884892033,3.846153846,2.130085333,2.73161996
6081601605,10.69854158,8.3,2.39854158,119984,18.90725775,5.0038,4.664410065,3.547008547,2.901464312,3.123856541
6081605800,7.192478295,7.8,0.607521705,166216,3.242867011,3.5088,3.079910014,3.333333333,0.294525288,1.676685543
6081605900,11.56492676,10.5,1.064926758,74323,17.18802551,7.8468,5.055956723,4.487179487,2.615341876,5.875901457
6081606000,12.82926503,11.2,1.629265032,75400,24.95280213,7.7842,5.627350876,4.786324786,3.907591254,5.815304196
6081606100,13.87930134,12.1,1.779301338,105000,22.78966645,7.0699,6.101895242,5.170940171,3.547592394,5.123856541
6081606200,17.27133368,11.7,5.571333678,81493,31.42262139,8.673,7.63486113,5,4.984327949,6.675669135
6081606300,11.47708677,11.4,0.077086771,89392,21.50347042,7.5208,5.016259075,4.871794872,3.33353781,5.560331059
6081606400,9.30756596,9.3,0.00756596,102807,8.996111818,6.0896,4.035784521,3.974358974,1.252006409,4.174918929
6081606500,7.107096622,7.7,0.592903378,203870,9.488152617,2.9799,3.041323356,3.290598291,1.333894073,1.164706452
6081606600,9.816125082,9.4,0.416125082,125253,17.32266754,5.8798,4.265618352,4.017094017,2.637749614,3.971830986
6081606700,6.920608043,8.6,1.679391957,169291,9.921677864,3.0814,2.957043313,3.675213675,1.406043312,1.262959198
6081606800,7.471819404,7.9,0.428180596,163981,10.53149074,3.9478,3.206153029,3.376068376,1.50753114,2.101640772
6081606900,5.886287497,8.5,2.613712503,172115,7.718684335,4.013,2.489601392,3.632478632,1.039411128,2.164754852
6081607000,8.027707919,8.8,0.772292081,182216,8.679075258,4.9364,3.457376498,3.760683761,1.199243745,3.058612845
6081607100,8.92645266,8.7,0.22645266,153361,7.507542524,3.8521,3.863547458,3.717948718,1.004271949,2.009002468
6081607200,11.18198313,8.9,2.281983132,92628,12.32781346,7.1563,4.882892478,3.803418803,1.806483322,5.207492377
6081607300,8.395065696,8.6,0.204934304,169545,14.54589949,4.4055,3.623397009,3.675213675,2.17562727,2.54469774
6081607400,10.34332942,10.2,0.143329419,83624,26.4148022,6.841,4.50387854,4.358974359,4.150903943,4.902279657
6081607500,9.457178001,8.1,1.357178001,132143,19.61399809,5.7161,4.103398899,3.461538462,3.019083249,3.813368182
6081607600,11.14182412,10.2,0.941824124,106833,21.63339011,5.6595,4.864743362,4.358974359,3.355159635,3.758578965
6081607701,13.87892793,12.8,1.078927931,101604,24.61741587,7.6714,6.101726488,5.47008547,3.85177475,5.706112966
6081607702,11.59016077,10.6,0.99016077,115000,20.52289615,6.0456,5.067360765,4.52991453,3.17034619,4.132326606
6081607800,10.48673759,10.6,0.11326241,141912,14.03895254,5.3398,4.568689194,4.52991453,2.091258857,3.449107013
6081607900,7.806925772,7.6,0.206925772,143642,12.09254441,4.3926,3.357598116,3.247863248,1.767328779,2.532210445
6081608400,10.45715383,8.1,2.357153832,98602,13.06096591,5.4519,4.555319365,3.461538462,1.928497882,3.557620638
6081608501,10.44623007,9.8,0.646230072,111765,14.15431114,5.6783,4.550382575,4.188034188,2.110457359,3.776777504
6081608502,7.80928689,7.7,0.10928689,107625,11.48569667,3.9608,3.358665179,3.290598291,1.666334423,2.114224868
6081609603,6.186994559,8.7,2.513005441,170997,5.719093533,4.9585,2.625500352,3.717948718,0.706630148,3.080005808
6081609700,6.147875743,8.5,2.352124257,218352,4.361310326,3.0837,2.607821331,3.632478632,0.480661703,1.265185615
6081609800,8.588876514,9.2,0.611123486,143083,3.397044316,4.1673,3.710986201,3.931623932,0.320184175,2.314118387
6081609900,8.004971255,9,0.995028745,148200,4.657410961,3.8192,3.447101086,3.846153846,0.529940115,1.977155026
6081610000,9.133242456,8.4,0.733242456,97500,11.34208956,4.9693,3.957002258,3.58974359,1.642434675,3.090460287
6081610100,10.29057694,9.6,0.690576936,78906,22.70973022,5.3472,4.480038037,4.102564103,3.534289043,3.456270268
6081610201,16.95065663,14.6,2.35065663,56600,42.97495503,8.8601,7.489937106,6.239316239,6.906919761,6.856783312
6081610202,11.82957421,12.2,0.37042579,39313,35.33848853,8.5032,5.175559214,5.213675214,5.636024336,6.511301486
6081610203,16.77065075,15.8,0.970650751,59604,27.86140369,9.5747,7.408586799,6.752136752,4.391653931,7.548521369
6081610302,9.474730132,14.7,5.225269868,49259,32.43134859,8.8361,4.111331258,6.282051282,5.152204909,6.833551135
6081610303,8.855356916,6,2.855356916,190635,4.580848005,3.2584,3.83141706,2.564102564,0.51719816,1.434296501
6081610304,8.099754377,7.8,0.299754377,150760,8.357286475,4.4306,3.489936554,3.333333333,1.145690195,2.568994724
6081610400,16.49162857,14.7,1.791628568,57975,31.79881395,8.3518,7.282487917,6.282051282,5.046935622,6.364745172
6081610500,15.5403338,0,15.5403338,62579,35.1420043,9.5321,6.852567951,0,5.603324538,7.507284255
6081610700,11.30846043,10.4,0.90846043,72186,22.11108025,6.6188,4.940051539,4.444444444,3.434658998,4.687188423
6081610800,13.99437238,11.8,2.194372385,54593,20.86435896,7.7159,6.15389946,5.042735043,3.22717398,5.749189294
6081610900,14.45241854,11.9,2.552418539,66021,18.79305736,7.2226,6.360904895,5.085470085,2.882458564,5.271671265
6081611000,10.69958041,10,0.699580415,94301,11.08041891,4.9322,4.664879548,4.273504274,1.598886257,3.054547215
6081611100,9.197799175,8.9,0.297799175,143421,5.289860501,4.4131,3.986177466,3.803418803,0.635195238,2.552054596
6081611200,8.665464565,8.6,0.065464565,149800,7.200325224,3.5615,3.745598745,3.675213675,0.953143451,1.727699531
6081611300,8.555509395,9.4,0.844490605,125191,9.172440922,5.8578,3.695906553,4.017094017,1.281351899,3.950534824
6085500100,14.26357352,11.2,3.06357352,77484,50.03421563,7.7292,6.275559903,4.786324786,8.08175396,5.762063792
6085500200,12.23673732,9.1,3.13673732,92440,26.38688038,6.4737,5.359569003,3.888888889,4.146257068,4.546730555
6085500300,10.06838436,9.7,0.368384357,117016,29.91754552,5.6547,4.379622236,4.145299145,4.733846389,3.75393253
6085500400,10.02385439,10.2,0.176145607,77143,21.62042108,6.4931,4.359497748,4.358974359,3.353001271,4.565509898
6085500500,10.02459944,9.3,0.724599444,129600,18.46331547,5.3901,4.35983446,3.974358974,2.827581422,3.497797783
6085500600,9.501507496,8,1.501507496,94686,18.84313467,6.0178,4.123432789,3.418803419,2.890792658,4.105416001
6085500800,10.44972277,10.3,0.149722775,66204,31.60128376,7.1943,4.551961037,4.401709402,5.014061751,5.244276657
6085500901,11.31329701,7.9,3.413297014,55242,28.02547942,7.423,4.942237343,3.376068376,4.41896016,5.465659939
6085500902,11.30259788,9.3,2.002597876,23696,30.33465601,8.5773,4.937402067,3.974358974,4.803263811,6.583030831
6085501000,16.53719005,12.4,4.137190049,38750,38.30468707,9.8472,7.30307858,5.299145299,6.129672564,7.812303374
6085501101,12.10031376,10.4,1.700313761,69836,30.21006107,7.5784,5.297914915,4.444444444,4.782528154,5.616088282
6085501102,13.75008484,12.9,0.850084844,70281,43.53841658,6.5663,6.043498253,5.512820513,7.00069359,4.636368036
6085501200,14.45418208,11.7,2.754182082,58654,32.85557252,7.8209,6.361701896,5,5.222806182,5.850830066
6085501300,12.80434768,12.1,0.704347685,96516,22.23014901,7.1866,5.616089944,5.170940171,3.454474961,5.236823
6085501401,15.70230888,14.8,0.902308876,52140,42.85216631,10.3384,6.925769571,6.324786325,6.886484705,8.287788587
6085501402,15.642258,15.5,0.142258,70280,32.30826245,8.6153,6.898630696,6.623931624,5.131720355,6.619815111
